date,department,team,actual_productivity,targeted_productivity,smv,wip,over_time,incentive,idle_time,idle_men,no_of_style_change,no_of_workers,perf_ratio
2015-02-10,sewing,3,0.90047076,0.8,22.52,813.0,0,88.0,0.0,0.0,0.0,57.0,1.1256
2015-02-10,sewing,4,0.700618234,0.7,30.1,855.0,7020,40.0,0.0,0.0,1.0,58.0,1.0009
2015-02-10,sewing,5,0.750356125,0.75,30.1,855.0,7020,45.0,0.0,0.0,0.0,58.0,1.0005
2015-02-10,sewing,6,0.750797009,0.75,18.79,640.0,2400,0.0,0.0,0.0,0.0,34.0,1.0011
2015-02-10,sewing,7,0.500801724,0.5,30.1,1025.0,6960,23.0,0.0,0.0,1.0,58.0,1.0016
2015-02-10,sewing,8,0.393548851,0.5,30.1,1061.0,6960,30.0,0.0,0.0,1.0,58.0,0.7871
2015-02-10,sewing,9,0.8008,0.8,29.12,1263.0,2160,38.0,0.0,0.0,0.0,58.0,1.001
2015-02-10,sewing,10,0.90063244,0.8,22.52,1268.0,0,88.0,0.0,0.0,0.0,56.0,1.1258
2015-02-10,sewing,11,0.750648148,0.8,10.05,13.0,3240,34.0,0.0,0.0,0.0,54.0,0.9383
2015-02-10,sewing,12,0.800401961,0.8,15.26,900.0,4080,50.0,0.0,0.0,0.0,34.0,1.0005
2015-02-11,finishing,1,0.618361111,0.8,3.94,1039.0,1440,0.0,0.0,0.0,0.0,12.0,0.773
2015-02-11,finishing,2,0.912037037,0.8,3.94,1039.0,2160,0.0,0.0,0.0,0.0,18.0,1.14
2015-02-11,finishing,4,1.0,0.7,4.15,1039.0,1800,0.0,0.0,0.0,0.0,15.0,1.4286
2015-02-11,finishing,5,0.87,0.7,4.15,1039.0,240,0.0,0.0,0.0,0.0,2.0,1.2429
2015-02-11,finishing,8,0.994375,0.35,4.15,1039.0,1440,0.0,0.0,0.0,0.0,12.0,2.8411
2015-02-11,finishing,9,0.54175,0.8,3.94,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.6772
2015-02-11,finishing,12,1.0,0.8,4.08,1039.0,1080,0.0,0.0,0.0,0.0,9.0,1.25
2015-02-11,sewing,1,1.0,0.8,22.52,1498.0,0,113.0,0.0,0.0,0.0,57.0,1.25
2015-02-11,sewing,2,1.0,0.8,22.52,1557.0,0,90.0,0.0,0.0,0.0,57.5,1.25
2015-02-11,sewing,3,0.536901754,0.8,22.52,11.0,6840,0.0,0.0,0.0,1.0,57.0,0.6711
2015-02-11,sewing,4,0.700588406,0.7,30.1,667.0,5940,40.0,0.0,0.0,1.0,59.5,1.0008
2015-02-11,sewing,5,0.750406233,0.75,30.1,788.0,7380,56.0,0.0,0.0,0.0,59.5,1.0005
2015-02-11,sewing,6,0.800947475,0.8,18.79,656.0,3480,38.0,0.0,0.0,0.0,34.0,1.0012
2015-02-11,sewing,7,0.600070513,0.6,30.1,829.0,3360,23.0,0.0,0.0,1.0,58.0,1.0001
2015-02-11,sewing,8,0.714410494,0.6,30.1,1069.0,4560,30.0,0.0,0.0,1.0,58.0,1.1907
2015-02-11,sewing,9,0.800144144,0.8,29.12,609.0,3240,50.0,0.0,0.0,0.0,58.0,1.0002
2015-02-11,sewing,10,0.850364583,0.8,22.52,598.0,0,75.0,0.0,0.0,0.0,56.0,1.063
2015-02-11,sewing,11,0.507903226,0.35,11.41,434.0,3240,0.0,0.0,0.0,1.0,52.0,1.4512
2015-02-11,sewing,12,0.800401961,0.8,15.26,854.0,4080,50.0,0.0,0.0,0.0,34.0,1.0005
2015-02-12,finishing,1,0.664875,0.8,3.94,1039.0,1440,0.0,0.0,0.0,0.0,12.0,0.8311
2015-02-12,finishing,2,0.601944444,0.8,3.94,1039.0,2160,0.0,0.0,0.0,0.0,18.0,0.7524
2015-02-12,finishing,4,1.0,0.7,4.15,1039.0,1800,0.0,0.0,0.0,0.0,15.0,1.4286
2015-02-12,finishing,5,0.58,0.7,4.15,1039.0,240,0.0,0.0,0.0,0.0,2.0,0.8286
2015-02-12,finishing,8,0.755486111,0.35,4.15,1039.0,1440,0.0,0.0,0.0,0.0,12.0,2.1585
2015-02-12,finishing,9,0.656666667,0.8,3.94,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.8208
2015-02-12,finishing,12,0.838666667,0.8,4.08,1039.0,1080,0.0,0.0,0.0,0.0,9.0,1.0483
2015-02-12,sewing,1,1.0,0.8,22.52,1397.0,0,138.0,0.0,0.0,0.0,57.0,1.25
2015-02-12,sewing,2,1.0,0.8,22.52,1327.0,0,113.0,0.0,0.0,0.0,57.5,1.25
2015-02-12,sewing,3,0.350301724,0.35,30.1,770.0,6960,0.0,0.0,0.0,1.0,58.0,1.0009
2015-02-12,sewing,4,0.637711864,0.7,30.1,419.0,7080,0.0,0.0,0.0,1.0,59.0,0.911
2015-02-12,sewing,5,0.750799435,0.75,30.1,610.0,7080,56.0,0.0,0.0,0.0,59.0,1.0011
2015-02-12,sewing,6,0.688017677,0.8,18.79,779.0,3960,0.0,0.0,0.0,0.0,33.0,0.86
2015-02-12,sewing,7,0.535677966,0.65,30.1,909.0,7080,0.0,0.0,0.0,1.0,59.0,0.8241
2015-02-12,sewing,8,0.463403955,0.65,30.1,1193.0,7080,0.0,0.0,0.0,1.0,59.0,0.7129
2015-02-12,sewing,9,0.497885057,0.8,29.12,14.0,6960,0.0,0.0,0.0,0.0,58.0,0.6224
2015-02-12,sewing,10,0.441392,0.8,22.52,10.0,6000,0.0,0.0,0.0,0.0,50.0,0.5517
2015-02-12,sewing,11,0.50012336,0.5,11.41,1039.0,2280,0.0,0.0,0.0,2.0,55.0,1.0002
2015-02-12,sewing,12,0.800401961,0.8,15.26,894.0,4080,50.0,0.0,0.0,0.0,34.0,1.0005
2015-02-14,finishing,1,0.796208333,0.8,3.94,1039.0,1440,0.0,0.0,0.0,0.0,12.0,0.9953
2015-02-14,finishing,4,0.902916667,0.75,4.15,1039.0,2400,0.0,0.0,0.0,0.0,20.0,1.2039
2015-02-14,finishing,6,0.483333333,0.8,2.9,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.6042
2015-02-14,finishing,7,0.929277778,0.7,4.15,1039.0,1800,0.0,0.0,0.0,0.0,15.0,1.3275
2015-02-14,finishing,8,0.725625,0.7,4.15,1039.0,960,0.0,0.0,0.0,0.0,8.0,1.0366
2015-02-14,finishing,9,0.238041667,0.8,3.94,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.2976
2015-02-14,finishing,12,0.800888889,0.8,4.08,1039.0,1080,0.0,0.0,0.0,0.0,9.0,1.0011
2015-02-14,sewing,1,1.0,0.8,22.52,1416.0,6840,113.0,0.0,0.0,0.0,57.0,1.25
2015-02-14,sewing,2,0.80037492,0.8,22.52,674.0,3660,63.0,0.0,0.0,0.0,57.0,1.0005
2015-02-14,sewing,3,0.500801724,0.5,30.1,1261.0,6960,30.0,0.0,0.0,1.0,58.0,1.0016
2015-02-14,sewing,4,0.750392157,0.75,30.1,481.0,7140,0.0,0.0,0.0,1.0,59.0,1.0005
2015-02-14,sewing,5,0.750392157,0.75,30.1,664.0,7140,56.0,0.0,0.0,0.0,59.0,1.0005
2015-02-14,sewing,6,0.557252451,0.8,18.79,822.0,4080,0.0,0.0,0.0,0.0,34.0,0.6966
2015-02-14,sewing,7,0.602,0.7,30.1,957.0,7200,0.0,0.0,0.0,1.0,60.0,0.86
2015-02-14,sewing,8,0.700206125,0.7,30.1,824.0,5160,0.0,0.0,0.0,1.0,60.0,1.0003
2015-02-14,sewing,11,0.600447507,0.6,11.41,1039.0,2280,23.0,0.0,0.0,2.0,55.0,1.0007
2015-02-14,sewing,12,0.800401961,0.8,15.26,942.0,4080,63.0,0.0,0.0,0.0,34.0,1.0005
2015-02-15,finishing,1,1.0,0.8,3.94,1039.0,960,0.0,0.0,0.0,0.0,8.0,1.25
2015-02-15,finishing,2,1.0,0.8,3.94,1039.0,960,0.0,0.0,0.0,0.0,8.0,1.25
2015-02-15,finishing,4,0.287041667,0.75,4.15,1039.0,2400,0.0,0.0,0.0,0.0,20.0,0.3827
2015-02-15,finishing,5,0.760833333,0.75,4.15,1039.0,240,0.0,0.0,0.0,0.0,2.0,1.0144
2015-02-15,finishing,6,0.604166667,0.8,2.9,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.7552
2015-02-15,finishing,8,0.605208333,0.7,4.15,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.8646
2015-02-15,finishing,11,0.715333333,0.6,2.9,1039.0,1200,0.0,0.0,0.0,0.0,10.0,1.1922
2015-02-15,finishing,12,0.876444444,0.8,4.08,1039.0,1080,0.0,0.0,0.0,0.0,9.0,1.0956
2015-02-15,sewing,1,1.0,0.8,22.52,1420.0,6840,113.0,0.0,0.0,0.0,57.0,1.25
2015-02-15,sewing,2,0.432122899,0.8,22.52,12.0,6900,0.0,0.0,0.0,0.0,57.5,0.5402
2015-02-15,sewing,3,0.475718391,0.6,30.1,1361.0,6960,30.0,0.0,0.0,1.0,58.0,0.7929
2015-02-15,sewing,4,0.598627451,0.75,30.1,919.0,7140,0.0,0.0,0.0,1.0,59.5,0.7982
2015-02-15,sewing,5,0.722568627,0.8,30.1,679.0,7140,0.0,0.0,0.0,0.0,59.5,0.9032
2015-02-15,sewing,6,0.681598039,0.75,18.79,814.0,4080,0.0,0.0,0.0,0.0,34.0,0.9088
2015-02-15,sewing,7,0.700632768,0.7,30.1,881.0,7080,0.0,0.0,0.0,1.0,59.0,1.0009
2015-02-15,sewing,8,0.700573099,0.7,30.1,507.0,5880,40.0,2.0,10.0,1.0,59.0,1.0008
2015-02-15,sewing,9,0.283054487,0.5,18.79,1688.0,5280,0.0,0.0,0.0,1.0,54.0,0.5661
2015-02-15,sewing,11,0.650223718,0.65,11.41,700.0,2640,23.0,0.0,0.0,2.0,53.0,1.0003
2015-02-15,sewing,12,0.800806306,0.8,15.26,1120.0,1440,50.0,0.0,0.0,0.0,34.0,1.001
2015-02-16,finishing,3,0.864583333,0.5,4.15,1039.0,960,0.0,0.0,0.0,0.0,8.0,1.7292
2015-02-16,finishing,4,0.722333333,0.75,4.15,1039.0,1800,0.0,0.0,0.0,0.0,15.0,0.9631
2015-02-16,finishing,5,0.629416667,0.75,4.15,1039.0,1200,0.0,0.0,0.0,0.0,10.0,0.8392
2015-02-16,finishing,6,0.773333333,0.8,2.9,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.9667
2015-02-16,finishing,7,0.258,0.7,4.15,1039.0,1800,0.0,0.0,0.0,0.0,15.0,0.3686
2015-02-16,finishing,9,0.960433333,0.8,3.94,1039.0,1200,0.0,0.0,0.0,0.0,10.0,1.2005
2015-02-16,finishing,12,0.891555556,0.8,4.08,1039.0,1080,0.0,0.0,0.0,0.0,9.0,1.1144
2015-02-16,sewing,1,1.0,0.8,22.52,1422.0,6840,113.0,0.0,0.0,0.0,57.0,1.25
2015-02-16,sewing,3,0.802243319,0.65,30.1,1263.0,600,63.0,0.0,0.0,1.0,58.0,1.2342
2015-02-16,sewing,4,0.750356125,0.75,30.1,912.0,7020,0.0,0.0,0.0,1.0,58.0,1.0005
2015-02-16,sewing,5,0.800980392,0.8,30.1,461.0,0,0.0,0.0,0.0,0.0,59.0,1.0012
2015-02-16,sewing,6,0.75065101,0.75,18.79,895.0,3960,0.0,0.0,0.0,0.0,33.0,1.0009
2015-02-16,sewing,7,0.700459889,0.7,30.1,784.0,600,30.0,0.0,0.0,1.0,59.0,1.0007
2015-02-16,sewing,8,0.621971751,0.7,30.1,7.0,7080,27.0,2.0,10.0,2.0,59.0,0.8885
2015-02-16,sewing,9,0.329964879,0.6,18.79,2103.0,5400,0.0,0.0,0.0,1.0,54.0,0.5499
2015-02-16,sewing,10,0.35542803,0.6,18.22,1131.0,5280,0.0,0.0,0.0,1.0,44.0,0.5924
2015-02-16,sewing,11,0.565972222,0.7,11.41,680.0,2160,30.0,0.0,0.0,2.0,54.0,0.8085
2015-02-16,sewing,12,0.800312375,0.8,15.26,1079.0,3720,38.0,0.0,0.0,0.0,34.0,1.0004
2015-02-17,finishing,2,0.5814,0.8,5.13,1039.0,1800,0.0,0.0,0.0,0.0,15.0,0.7268
2015-02-17,finishing,3,0.7866,0.5,5.13,1039.0,1800,0.0,0.0,0.0,0.0,15.0,1.5732
2015-02-17,finishing,4,0.656666667,0.75,5.13,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.8756
2015-02-17,finishing,6,0.749166667,0.8,2.9,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.9365
2015-02-17,finishing,7,0.91375,0.7,5.13,1039.0,1200,0.0,0.0,0.0,0.0,10.0,1.3054
2015-02-17,finishing,9,0.586041667,0.8,3.94,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.7326
2015-02-17,finishing,10,0.927541667,0.8,3.94,1039.0,960,0.0,0.0,0.0,0.0,8.0,1.1594
2015-02-17,finishing,12,0.9025,0.8,5.13,1039.0,1080,0.0,0.0,0.0,0.0,9.0,1.1281
2015-02-17,sewing,1,1.0,0.8,22.52,1445.0,6840,113.0,0.0,0.0,0.0,57.0,1.25
2015-02-17,sewing,2,0.361071429,0.5,30.33,838.0,6720,0.0,0.0,0.0,1.0,56.0,0.7221
2015-02-17,sewing,3,0.700603448,0.7,30.1,1422.0,6960,50.0,0.0,0.0,1.0,58.0,1.0009
2015-02-17,sewing,4,0.750356125,0.75,30.1,849.0,7020,45.0,0.0,0.0,1.0,58.0,1.0005
2015-02-17,sewing,5,0.653431373,0.8,30.1,680.0,7140,0.0,0.0,0.0,0.0,59.0,0.8168
2015-02-17,sewing,6,0.750621354,0.75,18.79,726.0,3360,0.0,0.0,0.0,0.0,33.0,1.0008
2015-02-17,sewing,7,0.700888203,0.7,30.1,562.0,840,30.0,0.0,0.0,1.0,59.0,1.0013
2015-02-17,sewing,8,0.600982906,0.6,29.4,179.0,0,23.0,5.0,30.0,2.0,58.0,1.0016
2015-02-17,sewing,9,0.650134,0.65,18.79,2120.0,5520,0.0,0.0,0.0,1.0,51.0,1.0002
2015-02-17,sewing,10,0.302117347,0.65,18.22,741.0,0,0.0,8.0,35.0,1.0,49.0,0.4648
2015-02-17,sewing,11,0.700614035,0.7,11.41,1054.0,3420,30.0,0.0,0.0,2.0,56.0,1.0009
2015-02-17,sewing,12,0.800401961,0.8,15.26,1133.0,4080,38.0,0.0,0.0,0.0,34.0,1.0005
2015-02-18,finishing,2,0.919125,0.8,5.13,1039.0,1440,0.0,0.0,0.0,0.0,12.0,1.1489
2015-02-18,finishing,3,0.2565,0.5,5.13,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.513
2015-02-18,finishing,4,0.734645833,0.75,5.13,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.9795
2015-02-18,finishing,6,0.936861111,0.8,2.9,1039.0,1440,0.0,0.0,0.0,0.0,12.0,1.1711
2015-02-18,finishing,7,0.671875,0.7,5.13,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.9598
2015-02-18,finishing,8,0.58,0.7,5.13,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.8286
2015-02-18,finishing,9,0.549791667,0.8,3.94,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.6872
2015-02-18,finishing,10,0.64025,0.8,3.94,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.8003
2015-02-18,finishing,12,0.9918,0.8,5.13,1039.0,1200,0.0,0.0,0.0,0.0,10.0,1.2397
2015-02-18,sewing,1,0.800279693,0.8,22.52,1374.0,3960,63.0,0.0,0.0,0.0,57.0,1.0003
2015-02-18,sewing,2,0.328131579,0.6,30.33,868.0,6840,0.0,0.0,0.0,1.0,57.0,0.5469
2015-02-18,sewing,3,0.700603448,0.7,30.1,1057.0,0,40.0,0.0,0.0,1.0,58.0,1.0009
2015-02-18,sewing,4,0.800980392,0.8,30.1,864.0,480,50.0,0.0,0.0,1.0,58.0,1.0012
2015-02-18,sewing,5,0.800980392,0.8,30.1,511.0,0,0.0,0.0,0.0,0.0,59.0,1.0012
2015-02-18,sewing,6,0.75065101,0.75,18.79,759.0,3960,34.0,0.0,0.0,0.0,33.0,1.0009
2015-02-18,sewing,7,0.75053268,0.75,30.1,553.0,2280,45.0,0.0,0.0,1.0,59.0,1.0007
2015-02-18,sewing,8,0.251399254,0.65,29.4,962.0,4560,0.0,4.5,30.0,2.0,57.0,0.3868
2015-02-18,sewing,9,0.70009573,0.7,18.79,1587.0,4560,30.0,0.0,0.0,1.0,51.0,1.0001
2015-02-18,sewing,10,0.303574468,0.7,19.68,1119.0,5640,0.0,8.0,35.0,1.0,47.0,0.4337
2015-02-18,sewing,11,0.8211125,0.7,11.41,685.0,3360,30.0,0.0,0.0,2.0,56.0,1.173
2015-02-18,sewing,12,0.800401961,0.8,15.26,1095.0,4080,63.0,0.0,0.0,0.0,34.0,1.0005
2015-02-19,finishing,2,0.710125,0.8,5.13,1039.0,3600,0.0,0.0,0.0,0.0,15.0,0.8877
2015-02-19,finishing,3,0.81640625,0.5,5.13,1039.0,2880,0.0,0.0,0.0,0.0,12.0,1.6328
2015-02-19,finishing,4,0.684027778,0.75,5.13,1039.0,1920,0.0,0.0,0.0,0.0,8.0,0.912
2015-02-19,finishing,5,0.631354167,0.75,5.13,1039.0,1920,0.0,0.0,0.0,0.0,8.0,0.8418
2015-02-19,finishing,6,0.785864198,0.8,2.9,1039.0,4320,0.0,0.0,0.0,0.0,18.0,0.9823
2015-02-19,finishing,8,0.672135417,0.7,5.13,1039.0,1920,0.0,0.0,0.0,0.0,8.0,0.9602
2015-02-19,finishing,10,0.733277778,0.8,3.94,1039.0,2400,0.0,0.0,0.0,0.0,10.0,0.9166
2015-02-19,finishing,12,0.609583333,0.8,5.13,1039.0,2160,0.0,0.0,0.0,0.0,9.0,0.762
2015-02-19,sewing,1,0.800470513,0.8,22.52,265.0,3840,63.0,0.0,0.0,0.0,57.0,1.0006
2015-02-19,sewing,2,0.585315789,0.65,30.33,841.0,6840,0.0,0.0,0.0,1.0,57.0,0.9005
2015-02-19,sewing,3,0.700603448,0.7,30.1,247.0,6960,50.0,0.0,0.0,1.0,58.0,1.0009
2015-02-19,sewing,4,0.800094017,0.8,30.1,859.0,7020,63.0,0.0,0.0,1.0,58.5,1.0001
2015-02-19,sewing,5,0.799982853,0.8,30.1,276.0,600,63.0,3.5,15.0,0.0,59.5,1.0
2015-02-19,sewing,6,0.75065101,0.75,18.79,899.0,3960,56.0,0.0,0.0,0.0,33.0,1.0009
2015-02-19,sewing,7,0.611140537,0.75,30.1,444.0,0,0.0,5.0,20.0,1.0,59.0,0.8149
2015-02-19,sewing,8,0.7,0.7,29.4,1116.0,6240,0.0,0.0,0.0,2.0,57.0,1.0
2015-02-19,sewing,9,0.638614379,0.7,18.79,1603.0,6120,30.0,0.0,0.0,1.0,51.0,0.9123
2015-02-19,sewing,10,0.249416667,0.7,19.68,1410.0,5760,0.0,0.0,0.0,1.0,48.0,0.3563
2015-02-19,sewing,11,0.700540441,0.7,11.41,653.0,3480,30.0,0.0,0.0,2.0,58.0,1.0008
2015-02-19,sewing,12,0.800711494,0.8,15.26,1126.0,1080,38.0,0.0,0.0,0.0,34.0,1.0009
2015-02-22,finishing,1,0.727349537,0.8,3.94,1039.0,2880,0.0,0.0,0.0,0.0,12.0,0.9092
2015-02-22,finishing,2,0.8300625,0.8,5.13,1039.0,4800,0.0,0.0,0.0,0.0,20.0,1.0376
2015-02-22,finishing,3,0.8721,0.5,5.13,1039.0,1800,0.0,0.0,0.0,0.0,15.0,1.7442
2015-02-22,finishing,6,0.8319375,0.8,2.9,1039.0,960,0.0,0.0,0.0,0.0,8.0,1.0399
2015-02-22,finishing,7,0.283958333,0.7,5.13,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.4057
2015-02-22,finishing,9,0.753525,0.8,3.94,1039.0,2400,0.0,0.0,0.0,0.0,10.0,0.9419
2015-02-22,finishing,10,0.385791667,0.8,3.94,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.4822
2015-02-22,finishing,11,0.805555556,0.6,2.9,1039.0,2880,0.0,0.0,0.0,0.0,12.0,1.3426
2015-02-22,finishing,12,0.78375,0.8,5.13,1039.0,2400,0.0,0.0,0.0,0.0,10.0,0.9797
2015-02-22,sewing,2,0.700605263,0.7,30.33,746.0,6840,0.0,0.0,0.0,1.0,57.0,1.0009
2015-02-22,sewing,3,0.626577778,0.7,30.1,1041.0,8160,33.0,0.0,0.0,2.0,58.0,0.8951
2015-02-22,sewing,4,0.80000295,0.8,30.1,922.0,5820,63.0,0.0,0.0,1.0,59.0,1.0
2015-02-22,sewing,5,0.307501459,0.8,30.1,450.0,5700,0.0,4.5,25.0,0.0,60.0,0.3844
2015-02-22,sewing,6,0.75065101,0.75,18.79,1055.0,3960,45.0,0.0,0.0,0.0,33.0,1.0009
2015-02-22,sewing,7,0.393548851,0.75,30.1,627.0,6960,0.0,3.5,20.0,1.0,58.0,0.5247
2015-02-22,sewing,8,0.700614035,0.7,29.4,1146.0,6840,40.0,0.0,0.0,2.0,57.0,1.0009
2015-02-22,sewing,9,0.627011183,0.7,18.79,1717.0,3240,30.0,0.0,0.0,1.0,57.0,0.8957
2015-02-22,sewing,10,0.456875,0.7,21.25,1531.0,6000,0.0,0.0,0.0,1.0,50.0,0.6527
2015-02-22,sewing,11,0.672140805,0.75,11.41,834.0,3480,0.0,0.0,0.0,2.0,58.0,0.8962
2015-02-22,sewing,12,0.800401961,0.8,15.26,1103.0,4080,63.0,0.0,0.0,0.0,34.0,1.0005
2015-02-23,finishing,2,0.36871875,0.8,5.13,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.4609
2015-02-23,finishing,3,0.87115,0.8,5.13,1039.0,2160,0.0,0.0,0.0,0.0,18.0,1.0889
2015-02-23,finishing,6,0.3715625,0.8,2.9,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.4645
2015-02-23,finishing,7,0.356458333,0.7,5.13,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.5092
2015-02-23,finishing,8,0.930416667,0.7,5.13,1039.0,960,0.0,0.0,0.0,0.0,8.0,1.3292
2015-02-23,finishing,9,0.3715625,0.8,2.9,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.4645
2015-02-23,finishing,10,0.955791667,0.8,3.94,1039.0,2400,0.0,0.0,0.0,0.0,20.0,1.1947
2015-02-23,finishing,12,0.9025,0.8,5.13,1039.0,1080,0.0,0.0,0.0,0.0,9.0,1.1281
2015-02-23,sewing,2,0.700623,0.7,30.33,577.0,2160,30.0,0.0,0.0,1.0,58.0,1.0009
2015-02-23,sewing,3,0.700362069,0.7,29.4,1228.0,6960,30.0,0.0,0.0,2.0,58.0,1.0005
2015-02-23,sewing,4,0.800137255,0.8,30.1,891.0,7140,38.0,0.0,0.0,1.0,59.0,1.0002
2015-02-23,sewing,5,0.800137255,0.8,30.1,541.0,7140,38.0,0.0,0.0,0.0,59.0,1.0002
2015-02-23,sewing,6,0.75065101,0.75,18.79,1100.0,3960,45.0,0.0,0.0,0.0,33.0,1.0009
2015-02-23,sewing,7,0.750770115,0.75,30.1,709.0,6960,45.0,0.0,0.0,1.0,58.0,1.001
2015-02-23,sewing,8,0.700614035,0.7,29.4,1094.0,6840,40.0,0.0,0.0,2.0,57.0,1.0009
2015-02-23,sewing,9,0.60128,0.7,18.79,1641.0,6000,40.0,0.0,0.0,1.0,50.0,0.859
2015-02-23,sewing,10,0.417916667,0.7,21.25,1583.0,6000,0.0,0.0,0.0,1.0,50.0,0.597
2015-02-23,sewing,11,0.750293939,0.75,11.41,826.0,2820,0.0,0.0,0.0,2.0,58.0,1.0004
2015-02-23,sewing,12,0.800401961,0.8,15.26,1060.0,4080,63.0,0.0,0.0,0.0,34.0,1.0005
2015-02-24,finishing,2,0.325,0.7,3.9,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.4643
2015-02-24,finishing,3,0.811388889,0.8,4.6,1039.0,1440,0.0,0.0,0.0,0.0,12.0,1.0142
2015-02-24,finishing,6,0.726933333,0.75,2.9,1039.0,1800,0.0,0.0,0.0,0.0,15.0,0.9692
2015-02-24,finishing,8,0.791458333,0.7,4.6,1039.0,960,0.0,0.0,0.0,0.0,8.0,1.1307
2015-02-24,finishing,9,0.726933333,0.7,2.9,1039.0,1800,0.0,0.0,0.0,0.0,15.0,1.0385
2015-02-24,finishing,10,0.902222222,0.7,2.9,1039.0,1800,0.0,0.0,0.0,0.0,15.0,1.2889
2015-02-24,finishing,11,0.5046875,0.7,2.9,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.721
2015-02-24,sewing,1,0.268214286,0.6,22.53,708.0,5040,0.0,0.0,0.0,1.0,42.0,0.447
2015-02-24,sewing,2,0.700623,0.7,30.33,408.0,1680,30.0,0.0,0.0,1.0,59.0,1.0009
2015-02-24,sewing,3,0.750176991,0.75,29.4,1172.0,5340,45.0,0.0,0.0,2.0,60.0,1.0002
2015-02-24,sewing,4,0.800071839,0.8,30.1,901.0,6480,50.0,0.0,0.0,1.0,59.0,1.0001
2015-02-24,sewing,5,0.800137255,0.8,30.1,450.0,7140,50.0,0.0,0.0,0.0,60.0,1.0002
2015-02-24,sewing,6,0.75065101,0.75,18.79,913.0,3360,45.0,0.0,0.0,0.0,33.0,1.0009
2015-02-24,sewing,7,0.750727326,0.75,30.1,739.0,5640,45.0,0.0,0.0,1.0,59.0,1.001
2015-02-24,sewing,8,0.700518519,0.7,29.4,1079.0,4560,40.0,0.0,0.0,2.0,58.0,1.0007
2015-02-24,sewing,9,0.700256795,0.7,18.79,1068.0,3000,30.0,0.0,0.0,1.0,52.0,1.0004
2015-02-24,sewing,10,0.471108491,0.7,21.25,1834.0,6360,0.0,0.0,0.0,1.0,53.0,0.673
2015-02-24,sewing,11,0.750437269,0.75,11.61,698.0,3360,34.0,0.0,0.0,2.0,57.0,1.0006
2015-02-24,sewing,12,0.800401961,0.8,15.26,1062.0,4080,50.0,0.0,0.0,0.0,34.0,1.0005
2015-02-25,finishing,2,0.440375,0.7,3.9,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.6291
2015-02-25,finishing,3,0.900833333,0.8,4.6,1039.0,2400,0.0,0.0,0.0,0.0,20.0,1.126
2015-02-25,finishing,5,0.902962963,0.8,4.6,1039.0,1080,0.0,0.0,0.0,0.0,9.0,1.1287
2015-02-25,finishing,6,0.410833333,0.75,2.9,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.5478
2015-02-25,finishing,7,0.676666667,0.75,4.6,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.9022
2015-02-25,finishing,8,0.658541667,0.7,4.6,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.9408
2015-02-25,finishing,9,0.410833333,0.7,2.9,1039.0,960,0.0,0.0,0.0,0.0,8.0,0.5869
2015-02-25,finishing,10,0.845833333,0.7,2.9,1039.0,1200,0.0,0.0,0.0,0.0,10.0,1.2083
2015-02-25,finishing,12,0.899555556,0.8,4.6,1039.0,1800,0.0,0.0,0.0,0.0,15.0,1.1244
2015-02-25,sewing,1,0.581130952,0.65,22.53,762.0,5040,0.0,0.0,0.0,1.0,42.0,0.894
2015-02-25,sewing,2,0.700069811,0.7,30.33,361.0,3960,30.0,0.0,0.0,1.0,58.0,1.0001
2015-02-25,sewing,3,0.750206897,0.75,29.4,1283.0,6960,45.0,0.0,0.0,2.0,58.0,1.0003
2015-02-25,sewing,4,0.800808642,0.8,30.1,323.0,4080,50.0,0.0,0.0,1.0,59.0,1.001
2015-02-25,sewing,5,0.598792339,0.8,30.1,15.0,1200,49.0,0.0,0.0,1.0,59.0,0.7485
2015-02-25,sewing,6,0.75065101,0.75,18.79,1003.0,3960,45.0,0.0,0.0,1.0,33.0,1.0009
